name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_4_1|0|0|0|2000|1500|65|4|FloatingFbe|60000000
Test_4_2|4878000|3252|2|2000|1500|85|4|FloatingFbe|18448,91020910209
Test_4_3|3717000|2478|0|2000|1500|362|4|FloatingFbe|24208,178773204199
Test_4_4|0|0|0|2000|1500|414|4|FloatingFbe|60000000
Test_4_5|85500|57|2|2000|1500|475|4|FloatingFbe|998485,94736842101
Test_4_6|8199000|5466|132|2000|1500|375|4|FloatingFbe|10975,830589096231
Test_4_7|0|0|0|2000|1500|61|4|FloatingFbe|60000000
Test_4_8|10090500|6727|1|2000|1500|347|4|FloatingFbe|8918,0700163520141
Test_4_9|100500|67|2|2000|1500|451|4|FloatingFbe|859787,14925373136
Test_4_10|7002000|4668|0|2000|1500|240|4|FloatingFbe|12845,738860325622
Test_4_11|1500|1|0|2000|1500|2|4|FloatingFbe|60000000
Test_4_12|0|0|0|2000|1500|72|4|FloatingFbe|60000000
Test_4_13|69000|46|1|2000|1500|474|4|FloatingFbe|1294385,4565217393
Test_4_14|9526500|6351|132|2000|1500|455|4|FloatingFbe|9447,2911352542906
Test_4_15|157500|105|8|2000|1500|402|4|FloatingFbe|557140,26666666672
Test_4_16|961500|641|2|2000|1500|235|4|FloatingFbe|93307,031201248057
Test_5_1|0|0|0|3000|2500|410|5|FloatingFbe|60000000
Test_5_2|3482500|1393|45|3000|2500|42|5|FloatingFbe|43050,881550610196
Test_5_3|0|0|0|3000|2500|218|5|FloatingFbe|60000000
Test_5_4|0|0|0|3000|2500|188|5|FloatingFbe|60000000
Test_5_5|0|0|0|3000|2500|2|5|FloatingFbe|60000000
Test_5_6|5000|2|0|3000|2500|20|5|FloatingFbe|27505338,5
Test_5_7|655000|262|0|3000|2500|402|5|FloatingFbe|229006,73664122139
Test_5_8|8110000|3244|45|3000|2500|480|5|FloatingFbe|18494,741368680639
Test_5_9|0|0|0|3000|2500|264|5|FloatingFbe|60000000
Test_5_10|0|0|0|3000|2500|128|5|FloatingFbe|60000000
Test_5_11|10580000|4232|36|3000|2500|488|5|FloatingFbe|14174,844517958412
Test_5_12|27500|11|1|3000|2500|445|5|FloatingFbe|4247702,2727272725
Test_5_13|2850000|1140|42|3000|2500|285|5|FloatingFbe|52594,629824561409
Test_5_14|3500000|1400|36|3000|2500|269|5|FloatingFbe|42741,342142857138
Test_5_15|11027500|4411|0|3000|2500|165|5|FloatingFbe|13600,304692813421
Test_5_16|2500|1|0|3000|2500|144|5|FloatingFbe|60000000
Test_5_17|0|0|0|3000|2500|64|5|FloatingFbe|60000000
Test_5_18|6190000|2476|0|3000|2500|370|5|FloatingFbe|24230,178109854605
Test_5_19|80000|32|0|3000|2500|353|5|FloatingFbe|1839084,5
Test_5_20|0|0|0|3000|2500|408|5|FloatingFbe|60000000
Test_5_21|1365000|546|13|3000|2500|302|5|FloatingFbe|109752,36263736265
Test_5_22|1467500|587|11|3000|2500|188|5|FloatingFbe|101907,77172061331
Test_5_23|5000|2|0|3000|2500|478|5|FloatingFbe|28900357,5
Test_5_24|315000|126|4|3000|2500|483|5|FloatingFbe|472093,5
Test_5_25|0|0|0|3000|2500|116|5|FloatingFbe|60000000
Test_5_26|0|0|0|3000|2500|384|5|FloatingFbe|60000000
Test_5_27|0|0|0|3000|2500|299|5|FloatingFbe|60000000
Test_5_28|45000|18|0|3000|2500|418|5|FloatingFbe|3241653,0555555555
Test_5_29|2500|1|0|3000|2500|231|5|FloatingFbe|60000000
Test_5_30|0|0|0|3000|2500|320|5|FloatingFbe|60000000
Test_5_31|0|0|0|3000|2500|129|5|FloatingFbe|60000000
Test_5_32|0|0|0|3000|2500|57|5|FloatingFbe|60000000
Test_1_1|11396000|22792|0|1000|500|192|1|FloatingFbe|2632,4928044928042
Test_1_2|18816000|37632|0|1000|500|493|1|FloatingFbe|1594,3304900085034
